neutral,method,learner,budget,seed,gap,qualified,mean_partner_return,bits
24,inverse_gap_squared,reinforce,4096,50018,0.0393031793631,0,0.597826086957,111111
24,inverse_gap_squared,reinforce,4096,50019,0.0362927230714,0,0.45,111100
24,inverse_gap_squared,reinforce,4096,50020,0.0832056669495,0,0.597826086957,011111
24,inverse_gap_squared,reinforce,4096,50021,0.073170812644,0,0.663043478261,011101
24,inverse_gap_squared,reinforce,4096,50022,0.073170812644,0,0.663043478261,011101
24,inverse_gap_squared,reinforce,4096,50023,0.0140487960276,0,0.623913043478,101001
24,difficulty_only,search,256,50000,0,1,0.700434782609,001001
24,difficulty_only,search,256,50001,0,1,0.665652173913,111011
24,difficulty_only,search,256,50002,0,1,0.652608695652,111111
24,difficulty_only,search,256,50003,0,1,0.652608695652,111111
24,difficulty_only,search,256,50004,0,1,0.643043478261,110101
24,difficulty_only,search,256,50005,0,1,0.643043478261,100101
24,difficulty_only,search,256,50006,0,1,0.634347826087,000111
24,difficulty_only,search,256,50007,0,1,0.674347826087,101101
24,difficulty_only,search,256,50008,0,1,0.700434782609,011001
24,difficulty_only,search,256,50009,0,1,0.687391304348,101001
24,difficulty_only,search,256,50010,0,1,0.700434782609,001001
24,difficulty_only,search,256,50011,0,1,0.678695652174,001011
24,difficulty_only,search,256,50012,0,1,0.634347826087,000111
24,difficulty_only,search,256,50013,0,1,0.647391304348,010011
24,difficulty_only,search,256,50014,0,1,0.634347826087,110011
24,difficulty_only,search,256,50015,0,1,0.647391304348,000011
24,difficulty_only,search,256,50016,0,1,0.700434782609,001001
24,difficulty_only,search,256,50017,0,1,0.669130434783,000001
24,difficulty_only,search,256,50018,0,1,0.678695652174,011011
24,difficulty_only,search,256,50019,0,1,0.674347826087,111101
24,difficulty_only,search,256,50020,0,1,0.665652173913,011111
24,difficulty_only,search,256,50021,0,1,0.656086956522,010101
24,difficulty_only,search,256,50022,0,1,0.687391304348,011101
24,difficulty_only,search,256,50023,0,1,0.700434782609,001001
24,difficulty_only,search,1024,50000,0,1,0.700434782609,001001
24,difficulty_only,search,1024,50001,0,1,0.665652173913,111011
24,difficulty_only,search,1024,50002,0,1,0.652608695652,111111
24,difficulty_only,search,1024,50003,0,1,0.652608695652,111111
24,difficulty_only,search,1024,50004,0,1,0.643043478261,110101
24,difficulty_only,search,1024,50005,0,1,0.643043478261,100101
24,difficulty_only,search,1024,50006,0,1,0.634347826087,000111
24,difficulty_only,search,1024,50007,0,1,0.674347826087,101101
24,difficulty_only,search,1024,50008,0,1,0.700434782609,011001
24,difficulty_only,search,1024,50009,0,1,0.687391304348,101001
24,difficulty_only,search,1024,50010,0,1,0.700434782609,001001
24,difficulty_only,search,1024,50011,0,1,0.678695652174,001011
24,difficulty_only,search,1024,50012,0,1,0.634347826087,000111
24,difficulty_only,search,1024,50013,0,1,0.647391304348,010011
24,difficulty_only,search,1024,50014,0,1,0.634347826087,110011
24,difficulty_only,search,1024,50015,0,1,0.647391304348,000011
24,difficulty_only,search,1024,50016,0,1,0.700434782609,001001
24,difficulty_only,search,1024,50017,0,1,0.669130434783,000001
24,difficulty_only,search,1024,50018,0,1,0.678695652174,011011
24,difficulty_only,search,1024,50019,0,1,0.674347826087,111101
24,difficulty_only,search,1024,50020,0,1,0.665652173913,011111
24,difficulty_only,search,1024,50021,0,1,0.656086956522,010101
24,difficulty_only,search,1024,50022,0,1,0.687391304348,011101
24,difficulty_only,search,1024,50023,0,1,0.700434782609,001001
24,difficulty_only,search,4096,50000,0,1,0.700434782609,001001
24,difficulty_only,search,4096,50001,0,1,0.665652173913,111011
24,difficulty_only,search,4096,50002,0,1,0.652608695652,111111
24,difficulty_only,search,4096,50003,0,1,0.652608695652,111111
24,difficulty_only,search,4096,50004,0,1,0.643043478261,110101
24,difficulty_only,search,4096,50005,0,1,0.643043478261,100101
24,difficulty_only,search,4096,50006,0,1,0.634347826087,000111
24,difficulty_only,search,4096,50007,0,1,0.674347826087,101101
24,difficulty_only,search,4096,50008,0,1,0.700434782609,011001
24,difficulty_only,search,4096,50009,0,1,0.687391304348,101001
24,difficulty_only,search,4096,50010,0,1,0.700434782609,001001
24,difficulty_only,search,4096,50011,0,1,0.678695652174,001011
24,difficulty_only,search,4096,50012,0,1,0.634347826087,000111
24,difficulty_only,search,4096,50013,0,1,0.647391304348,010011
24,difficulty_only,search,4096,50014,0,1,0.634347826087,110011
24,difficulty_only,search,4096,50015,0,1,0.647391304348,000011
24,difficulty_only,search,4096,50016,0,1,0.700434782609,001001
24,difficulty_only,search,4096,50017,0,1,0.669130434783,000001
24,difficulty_only,search,4096,50018,0,1,0.678695652174,011011
24,difficulty_only,search,4096,50019,0,1,0.674347826087,111101
24,difficulty_only,search,4096,50020,0,1,0.665652173913,011111
24,difficulty_only,search,4096,50021,0,1,0.656086956522,010101
24,difficulty_only,search,4096,50022,0,1,0.687391304348,011101
24,difficulty_only,search,4096,50023,0,1,0.700434782609,001001
24,difficulty_only,reinforce,256,50000,0,1,0.654782608696,001001
24,difficulty_only,reinforce,256,50001,0,1,0.62,111011
24,difficulty_only,reinforce,256,50002,0,1,0.606956521739,111111
24,difficulty_only,reinforce,256,50003,0.5,0,0.333043478261,111110
24,difficulty_only,reinforce,256,50004,0.5,0,0.32347826087,110100
24,difficulty_only,reinforce,256,50005,0,1,0.597391304348,100101
24,difficulty_only,reinforce,256,50006,0,1,0.588695652174,000111
24,difficulty_only,reinforce,256,50007,0,1,0.628695652174,101101
24,difficulty_only,reinforce,256,50008,0,1,0.654782608696,011001
24,difficulty_only,reinforce,256,50009,0,1,0.641739130435,101001
24,difficulty_only,reinforce,256,50010,0,1,0.654782608696,001001
24,difficulty_only,reinforce,256,50011,0,1,0.633043478261,001011
24,difficulty_only,reinforce,256,50012,0,1,0.588695652174,000111
24,difficulty_only,reinforce,256,50013,0,1,0.601739130435,010011
24,difficulty_only,reinforce,256,50014,0,1,0.588695652174,110011
24,difficulty_only,reinforce,256,50015,0,1,0.601739130435,000011
24,difficulty_only,reinforce,256,50016,0,1,0.654782608696,001001
24,difficulty_only,reinforce,256,50017,0.5,0,0.349565217391,000000
24,difficulty_only,reinforce,256,50018,0,1,0.633043478261,011011
24,difficulty_only,reinforce,256,50019,0,1,0.628695652174,111101
24,difficulty_only,reinforce,256,50020,0,1,0.62,011111
24,difficulty_only,reinforce,256,50021,0,1,0.610434782609,010101
24,difficulty_only,reinforce,256,50022,0,1,0.641739130435,011101
24,difficulty_only,reinforce,256,50023,0,1,0.654782608696,001001
24,difficulty_only,reinforce,1024,50000,0,1,0.654782608696,001001
24,difficulty_only,reinforce,1024,50001,0,1,0.62,111011
24,difficulty_only,reinforce,1024,50002,0,1,0.606956521739,111111
24,difficulty_only,reinforce,1024,50003,0.5,0,0.333043478261,111110
24,difficulty_only,reinforce,1024,50004,0.5,0,0.32347826087,110100
24,difficulty_only,reinforce,1024,50005,0,1,0.597391304348,100101
24,difficulty_only,reinforce,1024,50006,0,1,0.588695652174,000111
24,difficulty_only,reinforce,1024,50007,0,1,0.628695652174,101101
24,difficulty_only,reinforce,1024,50008,0,1,0.654782608696,011001
24,difficulty_only,reinforce,1024,50009,0,1,0.641739130435,101001
24,difficulty_only,reinforce,1024,50010,0,1,0.654782608696,001001
24,difficulty_only,reinforce,1024,50011,0,1,0.633043478261,001011
24,difficulty_only,reinforce,1024,50012,0,1,0.588695652174,000111
24,difficulty_only,reinforce,1024,50013,0,1,0.601739130435,010011
24,difficulty_only,reinforce,1024,50014,0,1,0.588695652174,110011
24,difficulty_only,reinforce,1024,50015,0,1,0.601739130435,000011
24,difficulty_only,reinforce,1024,50016,0,1,0.654782608696,001001
24,difficulty_only,reinforce,1024,50017,0.5,0,0.349565217391,000000
24,difficulty_only,reinforce,1024,50018,0,1,0.633043478261,011011
24,difficulty_only,reinforce,1024,50019,0,1,0.628695652174,111101
24,difficulty_only,reinforce,1024,50020,0,1,0.62,011111
24,difficulty_only,reinforce,1024,50021,0,1,0.610434782609,010101
24,difficulty_only,reinforce,1024,50022,0,1,0.641739130435,011101
24,difficulty_only,reinforce,1024,50023,0,1,0.654782608696,001001
24,difficulty_only,reinforce,4096,50000,0,1,0.654782608696,001001
24,difficulty_only,reinforce,4096,50001,0,1,0.62,111011
24,difficulty_only,reinforce,4096,50002,0,1,0.606956521739,111111
24,difficulty_only,reinforce,4096,50003,0.5,0,0.333043478261,111110
24,difficulty_only,reinforce,4096,50004,0.5,0,0.32347826087,110100
24,difficulty_only,reinforce,4096,50005,0,1,0.597391304348,100101
24,difficulty_only,reinforce,4096,50006,0,1,0.588695652174,000111
24,difficulty_only,reinforce,4096,50007,0,1,0.628695652174,101101
24,difficulty_only,reinforce,4096,50008,0,1,0.654782608696,011001
24,difficulty_only,reinforce,4096,50009,0,1,0.641739130435,101001
24,difficulty_only,reinforce,4096,50010,0,1,0.654782608696,001001
24,difficulty_only,reinforce,4096,50011,0,1,0.633043478261,001011
24,difficulty_only,reinforce,4096,50012,0,1,0.588695652174,000111
24,difficulty_only,reinforce,4096,50013,0,1,0.601739130435,010011
24,difficulty_only,reinforce,4096,50014,0,1,0.588695652174,110011
24,difficulty_only,reinforce,4096,50015,0,1,0.601739130435,000011
24,difficulty_only,reinforce,4096,50016,0,1,0.654782608696,001001
24,difficulty_only,reinforce,4096,50017,0.5,0,0.349565217391,000000
24,difficulty_only,reinforce,4096,50018,0,1,0.633043478261,011011
24,difficulty_only,reinforce,4096,50019,0,1,0.628695652174,111101
24,difficulty_only,reinforce,4096,50020,0,1,0.62,011111
24,difficulty_only,reinforce,4096,50021,0,1,0.610434782609,010101
24,difficulty_only,reinforce,4096,50022,0,1,0.641739130435,011101
24,difficulty_only,reinforce,4096,50023,0,1,0.654782608696,001001
24,coverage_lp,search,256,50000,0.0879274249826,0,0.661739130435,011111
24,coverage_lp,search,256,50001,0,1,0.907826086957,101101
24,coverage_lp,search,256,50002,0,1,0.907826086957,101101
24,coverage_lp,search,256,50003,0,1,0.907826086957,101101
24,coverage_lp,search,256,50004,0,1,0.907826086957,101101
24,coverage_lp,search,256,50005,0,1,0.907826086957,101101
24,coverage_lp,search,256,50006,0,1,0.920869565217,001101
24,coverage_lp,search,256,50007,0.0439637124913,0,0.866086956522,111101
24,coverage_lp,search,256,50008,0.0439637124913,0,0.81652173913,000101
24,coverage_lp,search,256,50009,0.0439637124913,0,0.866086956522,111101
24,coverage_lp,search,256,50010,0,1,0.920869565217,001101
24,coverage_lp,search,256,50011,0,1,0.920869565217,001101
24,coverage_lp,search,256,50012,0,1,0.920869565217,001101
24,coverage_lp,search,256,50013,0,1,0.920869565217,001101
24,coverage_lp,search,256,50014,0.0439637124913,0,0.80347826087,100101
24,coverage_lp,search,256,50015,0.0439637124913,0,0.777391304348,001001
24,coverage_lp,search,256,50016,0,1,0.920869565217,001101
24,coverage_lp,search,256,50017,0,1,0.920869565217,001101
24,coverage_lp,search,256,50018,0,1,0.920869565217,001101
24,coverage_lp,search,256,50019,0,1,0.907826086957,101101
24,coverage_lp,search,256,50020,0.0439637124913,0,0.879130434783,011101
24,coverage_lp,search,256,50021,0.0439637124913,0,0.879130434783,011101
24,coverage_lp,search,256,50022,0,1,0.920869565217,001101
24,coverage_lp,search,256,50023,0.0879274249826,0,0.661739130435,011111
24,coverage_lp,search,1024,50000,0,1,0.97347826087,001101
24,coverage_lp,search,1024,50001,0,1,0.960434782609,101101
24,coverage_lp,search,1024,50002,0,1,0.960434782609,101101
24,coverage_lp,search,1024,50003,0,1,0.960434782609,101101
24,coverage_lp,search,1024,50004,0,1,0.960434782609,101101
24,coverage_lp,search,1024,50005,0,1,0.960434782609,101101
24,coverage_lp,search,1024,50006,0,1,0.97347826087,001101
24,coverage_lp,search,1024,50007,0,1,0.960434782609,101101
24,coverage_lp,search,1024,50008,0,1,0.97347826087,001101
24,coverage_lp,search,1024,50009,0,1,0.960434782609,101101
24,coverage_lp,search,1024,50010,0,1,0.97347826087,001101
24,coverage_lp,search,1024,50011,0,1,0.97347826087,001101
24,coverage_lp,search,1024,50012,0.0439637124913,0,0.903913043478,011101
24,coverage_lp,search,1024,50013,0,1,0.97347826087,001101
24,coverage_lp,search,1024,50014,0,1,0.960434782609,101101
24,coverage_lp,search,1024,50015,0,1,0.97347826087,001101
24,coverage_lp,search,1024,50016,0,1,0.97347826087,001101
24,coverage_lp,search,1024,50017,0,1,0.97347826087,001101
24,coverage_lp,search,1024,50018,0,1,0.97347826087,001101
24,coverage_lp,search,1024,50019,0,1,0.960434782609,101101
24,coverage_lp,search,1024,50020,0,1,0.97347826087,001101
24,coverage_lp,search,1024,50021,0,1,0.97347826087,001101
24,coverage_lp,search,1024,50022,0,1,0.97347826087,001101
24,coverage_lp,search,1024,50023,0.0439637124913,0,0.903913043478,011101
24,coverage_lp,search,4096,50000,0,1,0.980434782609,001101
24,coverage_lp,search,4096,50001,0,1,0.967391304348,101101
24,coverage_lp,search,4096,50002,0,1,0.967391304348,101101
24,coverage_lp,search,4096,50003,0,1,0.967391304348,101101
24,coverage_lp,search,4096,50004,0,1,0.967391304348,101101
24,coverage_lp,search,4096,50005,0,1,0.967391304348,101101
24,coverage_lp,search,4096,50006,0,1,0.980434782609,001101
24,coverage_lp,search,4096,50007,0,1,0.967391304348,101101
24,coverage_lp,search,4096,50008,0,1,0.980434782609,001101
24,coverage_lp,search,4096,50009,0,1,0.967391304348,101101
24,coverage_lp,search,4096,50010,0,1,0.980434782609,001101
24,coverage_lp,search,4096,50011,0,1,0.980434782609,001101
24,coverage_lp,search,4096,50012,0,1,0.980434782609,001101
24,coverage_lp,search,4096,50013,0,1,0.980434782609,001101
24,coverage_lp,search,4096,50014,0,1,0.967391304348,101101
24,coverage_lp,search,4096,50015,0,1,0.980434782609,001101
24,coverage_lp,search,4096,50016,0,1,0.980434782609,001101
24,coverage_lp,search,4096,50017,0,1,0.980434782609,001101
24,coverage_lp,search,4096,50018,0,1,0.980434782609,001101
24,coverage_lp,search,4096,50019,0,1,0.967391304348,101101
24,coverage_lp,search,4096,50020,0,1,0.980434782609,001101
24,coverage_lp,search,4096,50021,0,1,0.980434782609,001101
24,coverage_lp,search,4096,50022,0,1,0.980434782609,001101
24,coverage_lp,search,4096,50023,0,1,0.980434782609,001101
24,coverage_lp,reinforce,256,50000,0.0439637124913,0,0.619565217391,001001
24,coverage_lp,reinforce,256,50001,0.131891137474,0,0.541304347826,111011
24,coverage_lp,reinforce,256,50002,0.131891137474,0,0.389130434783,111110
24,coverage_lp,reinforce,256,50003,0.131891137474,0,0.389130434783,111110
24,coverage_lp,reinforce,256,50004,0.0879274249826,0,0.402173913043,100100
24,coverage_lp,reinforce,256,50005,0.0439637124913,0,0.554347826087,100101
24,coverage_lp,reinforce,256,50006,0.0879274249826,0,0.502173913043,000111
24,coverage_lp,reinforce,256,50007,0,1,0.60652173913,101101
24,coverage_lp,reinforce,256,50008,0.0879274249826,0,0.619565217391,011001
24,coverage_lp,reinforce,256,50009,0.0439637124913,0,0.60652173913,101001
24,coverage_lp,reinforce,256,50010,0.0439637124913,0,0.619565217391,001001
24,coverage_lp,reinforce,256,50011,0.0879274249826,0,0.554347826087,001011
24,coverage_lp,reinforce,256,50012,0,1,0.619565217391,001101
24,coverage_lp,reinforce,256,50013,0.175854849965,0,0.415217391304,010000
24,coverage_lp,reinforce,256,50014,0.175854849965,0,0.489130434783,110011
24,coverage_lp,reinforce,256,50015,0.175854849965,0,0.502173913043,010011
24,coverage_lp,reinforce,256,50016,0.0879274249826,0,0.467391304348,001000
24,coverage_lp,reinforce,256,50017,0.0879274249826,0,0.467391304348,001000
24,coverage_lp,reinforce,256,50018,0.0879274249826,0,0.554347826087,011111
24,coverage_lp,reinforce,256,50019,0.0879274249826,0,0.454347826087,111100
24,coverage_lp,reinforce,256,50020,0.0879274249826,0,0.554347826087,011111
24,coverage_lp,reinforce,256,50021,0.0879274249826,0,0.567391304348,010101
24,coverage_lp,reinforce,256,50022,0.0439637124913,0,0.619565217391,011101
24,coverage_lp,reinforce,256,50023,0.0439637124913,0,0.619565217391,001001
24,coverage_lp,reinforce,1024,50000,0.0439637124913,0,0.620869565217,001001
24,coverage_lp,reinforce,1024,50001,0.131891137474,0,0.520869565217,111011
24,coverage_lp,reinforce,1024,50002,0.0879274249826,0,0.56,111111
24,coverage_lp,reinforce,1024,50003,0.0879274249826,0,0.464347826087,111100
24,coverage_lp,reinforce,1024,50004,0.0879274249826,0,0.422608695652,100100
24,coverage_lp,reinforce,1024,50005,0.0439637124913,0,0.605217391304,100101
24,coverage_lp,reinforce,1024,50006,0.0879274249826,0,0.531304347826,000111
24,coverage_lp,reinforce,1024,50007,0,1,0.646956521739,101101
24,coverage_lp,reinforce,1024,50008,0.0439637124913,0,0.66,011101
24,coverage_lp,reinforce,1024,50009,0.0439637124913,0,0.607826086957,101001
24,coverage_lp,reinforce,1024,50010,0.0439637124913,0,0.620869565217,001001
24,coverage_lp,reinforce,1024,50011,0.0439637124913,0,0.573043478261,001111
24,coverage_lp,reinforce,1024,50012,0,1,0.66,001101
24,coverage_lp,reinforce,1024,50013,0.131891137474,0,0.435652173913,010100
24,coverage_lp,reinforce,1024,50014,0.175854849965,0,0.479130434783,110011
24,coverage_lp,reinforce,1024,50015,0.175854849965,0,0.492173913043,010011
24,coverage_lp,reinforce,1024,50016,0.0879274249826,0,0.438260869565,001000
24,coverage_lp,reinforce,1024,50017,0.131891137474,0,0.39652173913,000000
24,coverage_lp,reinforce,1024,50018,0.0879274249826,0,0.573043478261,011111
24,coverage_lp,reinforce,1024,50019,0.0879274249826,0,0.464347826087,111100
24,coverage_lp,reinforce,1024,50020,0.0879274249826,0,0.573043478261,011111
24,coverage_lp,reinforce,1024,50021,0.0879274249826,0,0.618260869565,010101
24,coverage_lp,reinforce,1024,50022,0.0439637124913,0,0.66,011101
24,coverage_lp,reinforce,1024,50023,0.0439637124913,0,0.620869565217,001001
24,coverage_lp,reinforce,4096,50000,0.0439637124913,0,0.646956521739,001001
24,coverage_lp,reinforce,4096,50001,0.0879274249826,0,0.633913043478,111001
24,coverage_lp,reinforce,4096,50002,0.0879274249826,0,0.564347826087,111111
24,coverage_lp,reinforce,4096,50003,0.0879274249826,0,0.46,111100
24,coverage_lp,reinforce,4096,50004,0.0879274249826,0,0.418260869565,100100
24,coverage_lp,reinforce,4096,50005,0.0439637124913,0,0.631304347826,100101
24,coverage_lp,reinforce,4096,50006,0.0879274249826,0,0.535652173913,000111
24,coverage_lp,reinforce,4096,50007,0,1,0.673043478261,101101
24,coverage_lp,reinforce,4096,50008,0.0439637124913,0,0.686086956522,011101
24,coverage_lp,reinforce,4096,50009,0.0439637124913,0,0.633913043478,101001
24,coverage_lp,reinforce,4096,50010,0.0439637124913,0,0.646956521739,001001
24,coverage_lp,reinforce,4096,50011,0.0439637124913,0,0.577391304348,001111
24,coverage_lp,reinforce,4096,50012,0,1,0.686086956522,001101
24,coverage_lp,reinforce,4096,50013,0.0879274249826,0,0.644347826087,010101
24,coverage_lp,reinforce,4096,50014,0.175854849965,0,0.48347826087,110011
24,coverage_lp,reinforce,4096,50015,0.175854849965,0,0.49652173913,010011
24,coverage_lp,reinforce,4096,50016,0.0879274249826,0,0.433913043478,001000
24,coverage_lp,reinforce,4096,50017,0.131891137474,0,0.392173913043,000000
24,coverage_lp,reinforce,4096,50018,0.0879274249826,0,0.577391304348,011111
24,coverage_lp,reinforce,4096,50019,0.0879274249826,0,0.46,111100
24,coverage_lp,reinforce,4096,50020,0.0879274249826,0,0.577391304348,011111
24,coverage_lp,reinforce,4096,50021,0.0879274249826,0,0.644347826087,010101
24,coverage_lp,reinforce,4096,50022,0.0439637124913,0,0.686086956522,011101
24,coverage_lp,reinforce,4096,50023,0.0439637124913,0,0.646956521739,001001
24,feature_diversity,search,256,50000,0,1,0.514347826087,100100
24,feature_diversity,search,256,50001,0.02,0,0.569130434783,001101
24,feature_diversity,search,256,50002,0.02,0,0.634347826087,001111
24,feature_diversity,search,256,50003,0.02,0,0.562173913043,000110
24,feature_diversity,search,256,50004,0,1,0.556086956522,101100
24,feature_diversity,search,256,50005,0,1,0.530869565217,110110
24,feature_diversity,search,256,50006,0,1,0.603043478261,111111
24,feature_diversity,search,256,50007,0,1,0.537826086957,111101
24,feature_diversity,search,256,50008,0.0825,0,0.383913043478,000001
24,feature_diversity,search,256,50009,0,1,0.58652173913,101101
24,feature_diversity,search,256,50010,0,1,0.537826086957,111101
24,feature_diversity,search,256,50011,0,1,0.61,100111
24,feature_diversity,search,256,50012,0.02,0,0.562173913043,000110
24,feature_diversity,search,256,50013,0,1,0.621304347826,101110
24,feature_diversity,search,256,50014,0,1,0.556086956522,101100
24,feature_diversity,search,256,50015,0,1,0.651739130435,101111
24,feature_diversity,search,256,50016,0.02,0,0.555217391304,011110
24,feature_diversity,search,256,50017,0,1,0.621304347826,101110
24,feature_diversity,search,256,50018,0,1,0.651739130435,101111
24,feature_diversity,search,256,50019,0,1,0.651739130435,101111
24,feature_diversity,search,256,50020,0,1,0.61,100111
24,feature_diversity,search,256,50021,0,1,0.579565217391,100110
24,feature_diversity,search,256,50022,0.02,0,0.538695652174,001100
24,feature_diversity,search,256,50023,0.02,0,0.634347826087,001111
24,feature_diversity,search,1024,50000,0,1,0.54652173913,100100
24,feature_diversity,search,1024,50001,0,1,0.568260869565,101101
24,feature_diversity,search,1024,50002,0,1,0.63347826087,101111
24,feature_diversity,search,1024,50003,0.02,0,0.624782608696,001110
24,feature_diversity,search,1024,50004,0,1,0.540434782609,111101
24,feature_diversity,search,1024,50005,0,1,0.583913043478,110110
24,feature_diversity,search,1024,50006,0,1,0.605652173913,111111
24,feature_diversity,search,1024,50007,0.02,0,0.514347826087,010111
24,feature_diversity,search,1024,50008,0.02,0,0.476956521739,000101
24,feature_diversity,search,1024,50009,0,1,0.540434782609,111101
24,feature_diversity,search,1024,50010,0,1,0.568260869565,101101
24,feature_diversity,search,1024,50011,0,1,0.581304347826,100111
24,feature_diversity,search,1024,50012,0,1,0.611739130435,100110
24,feature_diversity,search,1024,50013,0,1,0.663913043478,101110
24,feature_diversity,search,1024,50014,0,1,0.598695652174,101100
24,feature_diversity,search,1024,50015,0,1,0.663913043478,101110
24,feature_diversity,search,1024,50016,0,1,0.636086956522,111110
24,feature_diversity,search,1024,50017,0,1,0.636086956522,111110
24,feature_diversity,search,1024,50018,0,1,0.63347826087,101111
24,feature_diversity,search,1024,50019,0,1,0.63347826087,101111
24,feature_diversity,search,1024,50020,0,1,0.611739130435,100110
24,feature_diversity,search,1024,50021,0,1,0.663913043478,101110
24,feature_diversity,search,1024,50022,0,1,0.570869565217,111100
24,feature_diversity,search,1024,50023,0,1,0.598695652174,101100
24,feature_diversity,search,4096,50000,0,1,0.540434782609,100101
24,feature_diversity,search,4096,50001,0,1,0.540434782609,101101
24,feature_diversity,search,4096,50002,0,1,0.627391304348,101111
24,feature_diversity,search,4096,50003,0.02,0,0.579565217391,000110
24,feature_diversity,search,4096,50004,0,1,0.53347826087,111101
24,feature_diversity,search,4096,50005,0,1,0.620434782609,110110
24,feature_diversity,search,4096,50006,0,1,0.620434782609,110111
24,feature_diversity,search,4096,50007,0,1,0.53347826087,110101
24,feature_diversity,search,4096,50008,0,1,0.53347826087,110101
24,feature_diversity,search,4096,50009,0,1,0.620434782609,111110
24,feature_diversity,search,4096,50010,0,1,0.540434782609,101101
24,feature_diversity,search,4096,50011,0,1,0.627391304348,101111
24,feature_diversity,search,4096,50012,0,1,0.627391304348,101110
24,feature_diversity,search,4096,50013,0,1,0.620434782609,111111
24,feature_diversity,search,4096,50014,0,1,0.540434782609,101100
24,feature_diversity,search,4096,50015,0,1,0.627391304348,100110
24,feature_diversity,search,4096,50016,0,1,0.620434782609,110111
24,feature_diversity,search,4096,50017,0,1,0.620434782609,110110
24,feature_diversity,search,4096,50018,0,1,0.627391304348,101110
24,feature_diversity,search,4096,50019,0,1,0.620434782609,110110
24,feature_diversity,search,4096,50020,0,1,0.627391304348,100110
24,feature_diversity,search,4096,50021,0,1,0.627391304348,101111
24,feature_diversity,search,4096,50022,0,1,0.620434782609,111110
24,feature_diversity,search,4096,50023,0,1,0.540434782609,100100
24,feature_diversity,reinforce,256,50000,0.02,0,0.537391304348,001101
24,feature_diversity,reinforce,256,50001,0.0625,0,0.450434782609,111010
24,feature_diversity,reinforce,256,50002,0,1,0.489565217391,111110
24,feature_diversity,reinforce,256,50003,0,1,0.489565217391,111110
24,feature_diversity,reinforce,256,50004,0,1,0.501739130435,110100
24,feature_diversity,reinforce,256,50005,0,1,0.501739130435,100100
24,feature_diversity,reinforce,256,50006,0.02,0,0.462608695652,000110
24,feature_diversity,reinforce,256,50007,0,1,0.533043478261,101100
24,feature_diversity,reinforce,256,50008,0.0825,0,0.498260869565,011001
24,feature_diversity,reinforce,256,50009,0.0625,0,0.493913043478,101001
24,feature_diversity,reinforce,256,50010,0.0825,0,0.498260869565,001001
24,feature_diversity,reinforce,256,50011,0.02,0,0.493913043478,001111
24,feature_diversity,reinforce,256,50012,0.02,0,0.493913043478,001111
24,feature_diversity,reinforce,256,50013,0.02,0,0.506086956522,010100
24,feature_diversity,reinforce,256,50014,0.0625,0,0.419130434783,110011
24,feature_diversity,reinforce,256,50015,0.0825,0,0.42347826087,000011
24,feature_diversity,reinforce,256,50016,0.0825,0,0.498260869565,001000
24,feature_diversity,reinforce,256,50017,0.0825,0,0.466956521739,000000
24,feature_diversity,reinforce,256,50018,0,1,0.489565217391,111111
24,feature_diversity,reinforce,256,50019,0,1,0.533043478261,111100
24,feature_diversity,reinforce,256,50020,0.02,0,0.493913043478,011111
24,feature_diversity,reinforce,256,50021,0.02,0,0.506086956522,010101
24,feature_diversity,reinforce,256,50022,0.02,0,0.537391304348,011101
24,feature_diversity,reinforce,256,50023,0.0625,0,0.462608695652,100000
24,feature_diversity,reinforce,1024,50000,0.02,0,0.528260869565,001101
24,feature_diversity,reinforce,1024,50001,0.0625,0,0.47,111010
24,feature_diversity,reinforce,1024,50002,0,1,0.509130434783,111110
24,feature_diversity,reinforce,1024,50003,0,1,0.509130434783,111110
24,feature_diversity,reinforce,1024,50004,0,1,0.489130434783,110100
24,feature_diversity,reinforce,1024,50005,0,1,0.482173913043,100100
24,feature_diversity,reinforce,1024,50006,0.02,0,0.464782608696,000110
24,feature_diversity,reinforce,1024,50007,0,1,0.523913043478,101100
24,feature_diversity,reinforce,1024,50008,0.0825,0,0.496086956522,011001
24,feature_diversity,reinforce,1024,50009,0.0625,0,0.484782608696,101001
24,feature_diversity,reinforce,1024,50010,0.0825,0,0.489130434783,001001
24,feature_diversity,reinforce,1024,50011,0.02,0,0.50652173913,001111
24,feature_diversity,reinforce,1024,50012,0.02,0,0.50652173913,001111
24,feature_diversity,reinforce,1024,50013,0.02,0,0.471739130435,010110
24,feature_diversity,reinforce,1024,50014,0.0625,0,0.428260869565,110011
24,feature_diversity,reinforce,1024,50015,0.0825,0,0.432608695652,010011
24,feature_diversity,reinforce,1024,50016,0.0825,0,0.489130434783,001000
24,feature_diversity,reinforce,1024,50017,0.0825,0,0.447391304348,000000
24,feature_diversity,reinforce,1024,50018,0,1,0.509130434783,111111
24,feature_diversity,reinforce,1024,50019,0,1,0.530869565217,111100
24,feature_diversity,reinforce,1024,50020,0.02,0,0.51347826087,011111
24,feature_diversity,reinforce,1024,50021,0.02,0,0.535217391304,011101
24,feature_diversity,reinforce,1024,50022,0.02,0,0.535217391304,011101
24,feature_diversity,reinforce,1024,50023,0.0625,0,0.443043478261,100000
24,feature_diversity,reinforce,4096,50000,0.02,0,0.539130434783,001101
24,feature_diversity,reinforce,4096,50001,0.0625,0,0.459130434783,111010
