n,seed,eta,plugin,robust,actual,plugin_accept,robust_accept,plugin_false,robust_false,interval_covers
4096,16,0.075,0.116455078125,0.0615502149884,0.11,1,0,0,0,1
4096,16,0.15,0.116455078125,0.0615502149884,0.11,0,0,0,0,1
4096,17,0.075,0.130126953125,0.0752220899884,0.117333333333,1,1,0,0,1
4096,17,0.15,0.130126953125,0.0752220899884,0.117333333333,0,0,0,0,1
4096,18,0.075,0.12646484375,0.0715599806134,0.124666666667,1,0,0,0,1
4096,18,0.15,0.12646484375,0.0715599806134,0.124666666667,0,0,0,0,1
4096,19,0.075,0.137451171875,0.0825463087384,0.132,1,1,0,0,1
4096,19,0.15,0.137451171875,0.0825463087384,0.132,0,0,0,0,1
4096,20,0.075,0.1396484375,0.0847435743634,0.12,1,1,0,0,1
4096,20,0.15,0.1396484375,0.0847435743634,0.12,0,0,0,0,1
4096,21,0.075,0.098876953125,0.0439720899884,0.0733333333333,1,0,1,0,1
4096,21,0.15,0.098876953125,0.0439720899884,0.0733333333333,0,0,0,0,1
4096,22,0.075,0.156494140625,0.101589277488,0.146666666667,1,1,0,0,1
4096,22,0.15,0.156494140625,0.101589277488,0.146666666667,1,0,1,0,1
4096,23,0.075,0.101806640625,0.0469017774884,0.088,1,0,0,0,1
4096,23,0.15,0.101806640625,0.0469017774884,0.088,0,0,0,0,1
4096,24,0.075,0.09765625,0.0427513868634,0.0953333333333,1,0,0,0,1
4096,24,0.15,0.09765625,0.0427513868634,0.0953333333333,0,0,0,0,1
4096,25,0.075,0.1943359375,0.139431074363,0.186666666667,1,1,0,0,1
4096,25,0.15,0.1943359375,0.139431074363,0.186666666667,1,0,0,0,1
4096,26,0.075,0.203369140625,0.148464277488,0.2,1,1,0,0,1
4096,26,0.15,0.203369140625,0.148464277488,0.2,1,0,0,0,1
4096,27,0.075,0.128662109375,0.0737572462384,0.117333333333,1,0,0,0,1
4096,27,0.15,0.128662109375,0.0737572462384,0.117333333333,0,0,0,0,1
4096,28,0.075,0.234375,0.179470136863,0.226666666667,1,1,0,0,1
4096,28,0.15,0.234375,0.179470136863,0.226666666667,1,1,0,0,1
4096,29,0.075,0.134033203125,0.0791283399884,0.132,1,1,0,0,1
4096,29,0.15,0.134033203125,0.0791283399884,0.132,0,0,0,0,1
4096,30,0.075,0.136474609375,0.0815697462384,0.12,1,1,0,0,1
4096,30,0.15,0.136474609375,0.0815697462384,0.12,0,0,0,0,1
4096,31,0.075,0.080810546875,0.0259056837384,0.0733333333333,1,0,1,0,1
4096,31,0.15,0.080810546875,0.0259056837384,0.0733333333333,0,0,0,0,1
4096,32,0.075,0.0927734375,0.0378685743634,0.0806666666667,1,0,0,0,1
4096,32,0.15,0.0927734375,0.0378685743634,0.0806666666667,0,0,0,0,1
4096,33,0.075,0.100341796875,0.0454369337384,0.088,1,0,0,0,1
4096,33,0.15,0.100341796875,0.0454369337384,0.088,0,0,0,0,1
4096,34,0.075,0.18359375,0.128688886863,0.173333333333,1,1,0,0,1
4096,34,0.15,0.18359375,0.128688886863,0.173333333333,1,0,0,0,1
4096,35,0.075,0.209228515625,0.154323652488,0.186666666667,1,1,0,0,1
4096,35,0.15,0.209228515625,0.154323652488,0.186666666667,1,1,0,0,1
4096,36,0.075,0.1103515625,0.0554466993634,0.11,1,0,0,0,1
4096,36,0.15,0.1103515625,0.0554466993634,0.11,0,0,0,0,1
4096,37,0.075,0.223388671875,0.168483808738,0.213333333333,1,1,0,0,1
4096,37,0.15,0.223388671875,0.168483808738,0.213333333333,1,1,0,0,1
4096,38,0.075,0.22265625,0.167751386863,0.226666666667,1,1,0,0,1
4096,38,0.15,0.22265625,0.167751386863,0.226666666667,1,1,0,0,1
4096,39,0.075,0.13818359375,0.0832787306134,0.132,1,1,0,0,1
4096,39,0.15,0.13818359375,0.0832787306134,0.132,0,0,0,0,1
4096,40,0.075,0.0712890625,0.0163841993634,0.066,0,0,0,0,1
4096,40,0.15,0.0712890625,0.0163841993634,0.066,0,0,0,0,1
4096,41,0.075,0.144775390625,0.0898705274884,0.133333333333,1,1,0,0,1
4096,41,0.15,0.144775390625,0.0898705274884,0.133333333333,0,0,0,0,1
4096,42,0.075,0.172119140625,0.117214277488,0.146666666667,1,1,0,0,1
4096,42,0.15,0.172119140625,0.117214277488,0.146666666667,1,0,1,0,1
4096,43,0.075,0.093505859375,0.0386009962384,0.088,1,0,0,0,1
4096,43,0.15,0.093505859375,0.0386009962384,0.088,0,0,0,0,1
4096,44,0.075,0.094482421875,0.0395775587384,0.0953333333333,1,0,0,0,1
4096,44,0.15,0.094482421875,0.0395775587384,0.0953333333333,0,0,0,0,1
4096,45,0.075,0.104248046875,0.0493431837384,0.102666666667,1,0,0,0,1
4096,45,0.15,0.104248046875,0.0493431837384,0.102666666667,0,0,0,0,1
4096,46,0.075,0.1142578125,0.0593529493634,0.11,1,0,0,0,1
4096,46,0.15,0.1142578125,0.0593529493634,0.11,0,0,0,0,1
4096,47,0.075,0.129150390625,0.0742455274884,0.117333333333,1,0,0,0,1
4096,47,0.15,0.129150390625,0.0742455274884,0.117333333333,0,0,0,0,1
4096,48,0.075,0.138916015625,0.0840111524884,0.124666666667,1,1,0,0,1
4096,48,0.15,0.138916015625,0.0840111524884,0.124666666667,0,0,0,0,1
4096,49,0.075,0.149169921875,0.0942650587384,0.132,1,1,0,0,1
4096,49,0.15,0.149169921875,0.0942650587384,0.132,0,0,0,0,1
4096,50,0.075,0.12646484375,0.0715599806134,0.12,1,0,0,0,1
4096,50,0.15,0.12646484375,0.0715599806134,0.12,0,0,0,0,1
4096,51,0.075,0.08203125,0.0271263868634,0.0733333333333,1,0,1,0,1
4096,51,0.15,0.08203125,0.0271263868634,0.0733333333333,0,0,0,0,1
4096,52,0.075,0.087646484375,0.0327416212384,0.0806666666667,1,0,0,0,1
4096,52,0.15,0.087646484375,0.0327416212384,0.0806666666667,0,0,0,0,1
4096,53,0.075,0.09716796875,0.0422631056134,0.088,1,0,0,0,1
4096,53,0.15,0.09716796875,0.0422631056134,0.088,0,0,0,0,1
4096,54,0.075,0.099853515625,0.0449486524884,0.0953333333333,1,0,0,0,1
4096,54,0.15,0.099853515625,0.0449486524884,0.0953333333333,0,0,0,0,1
4096,55,0.075,0.10693359375,0.0520287306134,0.102666666667,1,0,0,0,1
4096,55,0.15,0.10693359375,0.0520287306134,0.102666666667,0,0,0,0,1
4096,56,0.075,0.203369140625,0.148464277488,0.2,1,1,0,0,1
4096,56,0.15,0.203369140625,0.148464277488,0.2,1,0,0,0,1
4096,57,0.075,0.12451171875,0.0696068556134,0.117333333333,1,0,0,0,1
4096,57,0.15,0.12451171875,0.0696068556134,0.117333333333,0,0,0,0,1
4096,58,0.075,0.232177734375,0.177272871238,0.226666666667,1,1,0,0,1
4096,58,0.15,0.232177734375,0.177272871238,0.226666666667,1,1,0,0,1
4096,59,0.075,0.145751953125,0.0908470899884,0.132,1,1,0,0,1
4096,59,0.15,0.145751953125,0.0908470899884,0.132,0,0,0,0,1
4096,60,0.075,0.07177734375,0.0168724806134,0.066,0,0,0,0,1
4096,60,0.15,0.07177734375,0.0168724806134,0.066,0,0,0,0,1
4096,61,0.075,0.150146484375,0.0952416212384,0.133333333333,1,1,0,0,1
4096,61,0.15,0.150146484375,0.0952416212384,0.133333333333,1,0,1,0,1
4096,62,0.075,0.084228515625,0.0293236524884,0.0806666666667,1,0,0,0,1
4096,62,0.15,0.084228515625,0.0293236524884,0.0806666666667,0,0,0,0,1
4096,63,0.075,0.103759765625,0.0488549024884,0.088,1,0,0,0,1
4096,63,0.15,0.103759765625,0.0488549024884,0.088,0,0,0,0,1
4096,64,0.075,0.180419921875,0.125515058738,0.173333333333,1,1,0,0,1
4096,64,0.15,0.180419921875,0.125515058738,0.173333333333,1,0,0,0,1
4096,65,0.075,0.10595703125,0.0510521681134,0.102666666667,1,0,0,0,1
4096,65,0.15,0.10595703125,0.0510521681134,0.102666666667,0,0,0,0,1
4096,66,0.075,0.122802734375,0.0678978712384,0.11,1,0,0,0,1
4096,66,0.15,0.122802734375,0.0678978712384,0.11,0,0,0,0,1
4096,67,0.075,0.115966796875,0.0610619337384,0.117333333333,1,0,0,0,1
4096,67,0.15,0.115966796875,0.0610619337384,0.117333333333,0,0,0,0,1
4096,68,0.075,0.13916015625,0.0842552931134,0.124666666667,1,1,0,0,1
4096,68,0.15,0.13916015625,0.0842552931134,0.124666666667,0,0,0,0,1
4096,69,0.075,0.12841796875,0.0735131056134,0.132,1,0,0,0,1
4096,69,0.15,0.12841796875,0.0735131056134,0.132,0,0,0,0,1
4096,70,0.075,0.13671875,0.0818138868634,0.12,1,1,0,0,1
4096,70,0.15,0.13671875,0.0818138868634,0.12,0,0,0,0,1
4096,71,0.075,0.076171875,0.0212670118634,0.0733333333333,1,0,1,0,1
4096,71,0.15,0.076171875,0.0212670118634,0.0733333333333,0,0,0,0,1
4096,72,0.075,0.1552734375,0.100368574363,0.146666666667,1,1,0,0,1
4096,72,0.15,0.1552734375,0.100368574363,0.146666666667,1,0,1,0,1
4096,73,0.075,0.09765625,0.0427513868634,0.088,1,0,0,0,1
4096,73,0.15,0.09765625,0.0427513868634,0.088,0,0,0,0,1
4096,74,0.075,0.176513671875,0.121608808738,0.173333333333,1,1,0,0,1
4096,74,0.15,0.176513671875,0.121608808738,0.173333333333,1,0,0,0,1
4096,75,0.075,0.193115234375,0.138210371238,0.186666666667,1,1,0,0,1
4096,75,0.15,0.193115234375,0.138210371238,0.186666666667,1,0,0,0,1
4096,76,0.075,0.111572265625,0.0566674024884,0.11,1,0,0,0,1
4096,76,0.15,0.111572265625,0.0566674024884,0.11,0,0,0,0,1
4096,77,0.075,0.11376953125,0.0588646681134,0.117333333333,1,0,0,0,1
4096,77,0.15,0.11376953125,0.0588646681134,0.117333333333,0,0,0,0,1
4096,78,0.075,0.12841796875,0.0735131056134,0.124666666667,1,0,0,0,1
4096,78,0.15,0.12841796875,0.0735131056134,0.124666666667,0,0,0,0,1
4096,79,0.075,0.145263671875,0.0903588087384,0.132,1,1,0,0,1
4096,79,0.15,0.145263671875,0.0903588087384,0.132,0,0,0,0,1
4096,80,0.075,0.136962890625,0.0820580274884,0.12,1,1,0,0,1
4096,80,0.15,0.136962890625,0.0820580274884,0.12,0,0,0,0,1
4096,81,0.075,0.14404296875,0.0891381056134,0.133333333333,1,1,0,0,1
4096,81,0.15,0.14404296875,0.0891381056134,0.133333333333,0,0,0,0,1
4096,82,0.075,0.16796875,0.113063886863,0.146666666667,1,1,0,0,1
4096,82,0.15,0.16796875,0.113063886863,0.146666666667,1,0,1,0,1
4096,83,0.075,0.09521484375,0.0403099806134,0.088,1,0,0,0,1
4096,83,0.15,0.09521484375,0.0403099806134,0.088,0,0,0,0,1
4096,84,0.075,0.09375,0.0388451368634,0.0953333333333,1,0,0,0,1
4096,84,0.15,0.09375,0.0388451368634,0.0953333333333,0,0,0,0,1
4096,85,0.075,0.1953125,0.140407636863,0.186666666667,1,1,0,0,1
4096,85,0.15,0.1953125,0.140407636863,0.186666666667,1,0,0,0,1
4096,86,0.075,0.115478515625,0.0605736524884,0.11,1,0,0,0,1
4096,86,0.15,0.115478515625,0.0605736524884,0.11,0,0,0,0,1
4096,87,0.075,0.1259765625,0.0710716993634,0.117333333333,1,0,0,0,1
4096,87,0.15,0.1259765625,0.0710716993634,0.117333333333,0,0,0,0,1
4096,88,0.075,0.234130859375,0.179225996238,0.226666666667,1,1,0,0,1
4096,88,0.15,0.234130859375,0.179225996238,0.226666666667,1,1,0,0,1
4096,89,0.075,0.1328125,0.0779076368634,0.132,1,1,0,0,1
4096,89,0.15,0.1328125,0.0779076368634,0.132,0,0,0,0,1
4096,90,0.075,0.1279296875,0.0730248243634,0.12,1,0,0,0,1
4096,90,0.15,0.1279296875,0.0730248243634,0.12,0,0,0,0,1
4096,91,0.075,0.0791015625,0.0241966993634,0.0733333333333,1,0,1,0,1
4096,91,0.15,0.0791015625,0.0241966993634,0.0733333333333,0,0,0,0,1
4096,92,0.075,0.1650390625,0.110134199363,0.146666666667,1,1,0,0,1
4096,92,0.15,0.1650390625,0.110134199363,0.146666666667,1,0,1,0,1
4096,93,0.075,0.163330078125,0.108425214988,0.16,1,1,0,0,1
4096,93,0.15,0.163330078125,0.108425214988,0.16,1,0,0,0,1
4096,94,0.075,0.1083984375,0.0534935743634,0.0953333333333,1,0,0,0,1
4096,94,0.15,0.1083984375,0.0534935743634,0.0953333333333,0,0,0,0,1
4096,95,0.075,0.19873046875,0.143825605613,0.186666666667,1,1,0,0,1
4096,95,0.15,0.19873046875,0.143825605613,0.186666666667,1,0,0,0,1
4096,96,0.075,0.11865234375,0.0637474806134,0.11,1,0,0,0,1
4096,96,0.15,0.11865234375,0.0637474806134,0.11,0,0,0,0,1
4096,97,0.075,0.218994140625,0.164089277488,0.213333333333,1,1,0,0,1
4096,97,0.15,0.218994140625,0.164089277488,0.213333333333,1,1,0,0,1
4096,98,0.075,0.130859375,0.0759545118634,0.124666666667,1,1,0,0,1
4096,98,0.15,0.130859375,0.0759545118634,0.124666666667,0,0,0,0,1
4096,99,0.075,0.253173828125,0.198268964988,0.24,1,1,0,0,1
4096,99,0.15,0.253173828125,0.198268964988,0.24,1,1,0,0,1
16384,0,0.075,0.0661010742188,0.0386486426505,0.066,0,0,0,0,1
16384,0,0.15,0.0661010742188,0.0386486426505,0.066,0,0,0,0,1
16384,1,0.075,0.0827026367188,0.0552502051505,0.0733333333333,1,0,1,0,1
16384,1,0.15,0.0827026367188,0.0552502051505,0.0733333333333,0,0,0,0,1
16384,2,0.075,0.082275390625,0.0548229590567,0.0806666666667,1,0,0,0,1
16384,2,0.15,0.082275390625,0.0548229590567,0.0806666666667,0,0,0,0,1
16384,3,0.075,0.0985107421875,0.0710583106192,0.088,1,0,0,0,1
16384,3,0.15,0.0985107421875,0.0710583106192,0.088,0,0,0,0,1
16384,4,0.075,0.183715820312,0.156263388744,0.173333333333,1,1,0,0,1
16384,4,0.15,0.183715820312,0.156263388744,0.173333333333,1,1,0,0,1
16384,5,0.075,0.103942871094,0.0764904395255,0.102666666667,1,1,0,0,1
16384,5,0.15,0.103942871094,0.0764904395255,0.102666666667,0,0,0,0,1
16384,6,0.075,0.117980957031,0.090528525463,0.11,1,1,0,0,1
16384,6,0.15,0.117980957031,0.090528525463,0.11,0,0,0,0,1
16384,7,0.075,0.117736816406,0.090284384838,0.117333333333,1,1,0,0,1
16384,7,0.15,0.117736816406,0.090284384838,0.117333333333,0,0,0,0,1
16384,8,0.075,0.125183105469,0.0977306739005,0.124666666667,1,1,0,0,1
16384,8,0.15,0.125183105469,0.0977306739005,0.124666666667,0,0,0,0,1
16384,9,0.075,0.255310058594,0.227857627025,0.24,1,1,0,0,1
16384,9,0.15,0.255310058594,0.227857627025,0.24,1,1,0,0,1
16384,10,0.075,0.0653686523438,0.0379162207755,0.066,0,0,0,0,1
16384,10,0.15,0.0653686523438,0.0379162207755,0.066,0,0,0,0,1
16384,11,0.075,0.0733032226562,0.045850791088,0.0733333333333,0,0,0,0,1
16384,11,0.15,0.0733032226562,0.045850791088,0.0733333333333,0,0,0,0,1
16384,12,0.075,0.0830078125,0.0555553809317,0.0806666666667,1,0,0,0,1
16384,12,0.15,0.0830078125,0.0555553809317,0.0806666666667,0,0,0,0,1
16384,13,0.075,0.0931396484375,0.0656872168692,0.088,1,0,0,0,1
16384,13,0.15,0.0931396484375,0.0656872168692,0.088,0,0,0,0,1
16384,14,0.075,0.0999145507812,0.072462119213,0.0953333333333,1,0,0,0,1
16384,14,0.15,0.0999145507812,0.072462119213,0.0953333333333,0,0,0,0,1
16384,15,0.075,0.10107421875,0.0736217871817,0.102666666667,1,0,0,0,1
16384,15,0.15,0.10107421875,0.0736217871817,0.102666666667,0,0,0,0,1
16384,16,0.075,0.111389160156,0.083936728588,0.11,1,1,0,0,1
16384,16,0.15,0.111389160156,0.083936728588,0.11,0,0,0,0,1
16384,17,0.075,0.126953125,0.0995006934317,0.117333333333,1,1,0,0,1
16384,17,0.15,0.126953125,0.0995006934317,0.117333333333,0,0,0,0,1
16384,18,0.075,0.124633789062,0.0971813574942,0.124666666667,1,1,0,0,1
16384,18,0.15,0.124633789062,0.0971813574942,0.124666666667,0,0,0,0,1
16384,19,0.075,0.137145996094,0.109693564525,0.132,1,1,0,0,1
16384,19,0.15,0.137145996094,0.109693564525,0.132,0,0,0,0,1
16384,20,0.075,0.124267578125,0.0968151465567,0.12,1,1,0,0,1
16384,20,0.15,0.124267578125,0.0968151465567,0.12,0,0,0,0,1
16384,21,0.075,0.0762939453125,0.0488415137442,0.0733333333333,1,0,1,0,1
16384,21,0.15,0.0762939453125,0.0488415137442,0.0733333333333,0,0,0,0,1
16384,22,0.075,0.0819091796875,0.0544567481192,0.0806666666667,1,0,0,0,1
16384,22,0.15,0.0819091796875,0.0544567481192,0.0806666666667,0,0,0,0,1
16384,23,0.075,0.0877685546875,0.0603161231192,0.088,1,0,0,0,1
16384,23,0.15,0.0877685546875,0.0603161231192,0.088,0,0,0,0,1
16384,24,0.075,0.103088378906,0.075635947338,0.0953333333333,1,1,0,0,1
16384,24,0.15,0.103088378906,0.075635947338,0.0953333333333,0,0,0,0,1
16384,25,0.075,0.1064453125,0.0789928809317,0.102666666667,1,1,0,0,1
16384,25,0.15,0.1064453125,0.0789928809317,0.102666666667,0,0,0,0,1
16384,26,0.075,0.113098144531,0.085645712963,0.11,1,1,0,0,1
16384,26,0.15,0.113098144531,0.085645712963,0.11,0,0,0,0,1
16384,27,0.075,0.112854003906,0.085401572338,0.117333333333,1,1,0,0,1
16384,27,0.15,0.112854003906,0.085401572338,0.117333333333,0,0,0,0,1
16384,28,0.075,0.130493164062,0.103040732494,0.124666666667,1,1,0,0,1
16384,28,0.15,0.130493164062,0.103040732494,0.124666666667,0,0,0,0,1
16384,29,0.075,0.131408691406,0.103956259838,0.132,1,1,0,0,1
16384,29,0.15,0.131408691406,0.103956259838,0.132,0,0,0,0,1
16384,30,0.075,0.121032714844,0.0935802832755,0.12,1,1,0,0,1
16384,30,0.15,0.121032714844,0.0935802832755,0.12,0,0,0,0,1
16384,31,0.075,0.141540527344,0.114088095775,0.133333333333,1,1,0,0,1
16384,31,0.15,0.141540527344,0.114088095775,0.133333333333,0,0,0,0,1
16384,32,0.075,0.151977539062,0.124525107494,0.146666666667,1,1,0,0,1
16384,32,0.15,0.151977539062,0.124525107494,0.146666666667,1,0,1,0,1
16384,33,0.075,0.092529296875,0.0650768653067,0.088,1,0,0,0,1
16384,33,0.15,0.092529296875,0.0650768653067,0.088,0,0,0,0,1
16384,34,0.075,0.107971191406,0.080518759838,0.0953333333333,1,1,0,0,1
16384,34,0.15,0.107971191406,0.080518759838,0.0953333333333,0,0,0,0,1
16384,35,0.075,0.100708007812,0.0732555762442,0.102666666667,1,0,0,0,1
16384,35,0.15,0.100708007812,0.0732555762442,0.102666666667,0,0,0,0,1
16384,36,0.075,0.108215332031,0.080762900463,0.11,1,1,0,0,1
16384,36,0.15,0.108215332031,0.080762900463,0.11,0,0,0,0,1
16384,37,0.075,0.122619628906,0.095167197338,0.117333333333,1,1,0,0,1
16384,37,0.15,0.122619628906,0.095167197338,0.117333333333,0,0,0,0,1
16384,38,0.075,0.124084472656,0.096632041088,0.124666666667,1,1,0,0,1
16384,38,0.15,0.124084472656,0.096632041088,0.124666666667,0,0,0,0,1
16384,39,0.075,0.131652832031,0.104200400463,0.132,1,1,0,0,1
16384,39,0.15,0.131652832031,0.104200400463,0.132,0,0,0,0,1
16384,40,0.075,0.0709838867188,0.0435314551505,0.066,0,0,0,0,1
16384,40,0.15,0.0709838867188,0.0435314551505,0.066,0,0,0,0,1
16384,41,0.075,0.0722045898438,0.0447521582755,0.0733333333333,0,0,0,0,1
16384,41,0.15,0.0722045898438,0.0447521582755,0.0733333333333,0,0,0,0,1
16384,42,0.075,0.0885620117188,0.0611095801505,0.0806666666667,1,0,0,0,1
16384,42,0.15,0.0885620117188,0.0611095801505,0.0806666666667,0,0,0,0,1
16384,43,0.075,0.0934448242188,0.0659923926505,0.088,1,0,0,0,1
16384,43,0.15,0.0934448242188,0.0659923926505,0.088,0,0,0,0,1
16384,44,0.075,0.187133789062,0.159681357494,0.173333333333,1,1,0,0,1
16384,44,0.15,0.187133789062,0.159681357494,0.173333333333,1,1,0,0,1
16384,45,0.075,0.196472167969,0.1690197364,0.186666666667,1,1,0,0,1
16384,45,0.15,0.196472167969,0.1690197364,0.186666666667,1,1,0,0,1
16384,46,0.075,0.104675292969,0.0772228614005,0.11,1,1,0,0,1
16384,46,0.15,0.104675292969,0.0772228614005,0.11,0,0,0,0,1
16384,47,0.075,0.115234375,0.0877819434317,0.117333333333,1,1,0,0,1
16384,47,0.15,0.115234375,0.0877819434317,0.117333333333,0,0,0,0,1
16384,48,0.075,0.123596191406,0.096143759838,0.124666666667,1,1,0,0,1
16384,48,0.15,0.123596191406,0.096143759838,0.124666666667,0,0,0,0,1
16384,49,0.075,0.128051757812,0.100599326244,0.132,1,1,0,0,1
16384,49,0.15,0.128051757812,0.100599326244,0.132,0,0,0,0,1
16384,50,0.075,0.0736083984375,0.0461559668692,0.066,0,0,0,0,1
16384,50,0.15,0.0736083984375,0.0461559668692,0.066,0,0,0,0,1
16384,51,0.075,0.0797119140625,0.0522594824942,0.0733333333333,1,0,1,0,1
16384,51,0.15,0.0797119140625,0.0522594824942,0.0733333333333,0,0,0,0,1
16384,52,0.075,0.0819702148438,0.0545177832755,0.0806666666667,1,0,0,0,1
16384,52,0.15,0.0819702148438,0.0545177832755,0.0806666666667,0,0,0,0,1
16384,53,0.075,0.1005859375,0.0731335059317,0.088,1,0,0,0,1
16384,53,0.15,0.1005859375,0.0731335059317,0.088,0,0,0,0,1
16384,54,0.075,0.0946044921875,0.0671520606192,0.0953333333333,1,0,0,0,1
16384,54,0.15,0.0946044921875,0.0671520606192,0.0953333333333,0,0,0,0,1
16384,55,0.075,0.111267089844,0.0838146582755,0.102666666667,1,1,0,0,1
16384,55,0.15,0.111267089844,0.0838146582755,0.102666666667,0,0,0,0,1
16384,56,0.075,0.116882324219,0.0894298926505,0.11,1,1,0,0,1
16384,56,0.15,0.116882324219,0.0894298926505,0.11,0,0,0,0,1
16384,57,0.075,0.215637207031,0.188184775463,0.213333333333,1,1,0,0,1
16384,57,0.15,0.215637207031,0.188184775463,0.213333333333,1,1,0,0,1
16384,58,0.075,0.129455566406,0.102003134838,0.124666666667,1,1,0,0,1
16384,58,0.15,0.129455566406,0.102003134838,0.124666666667,0,0,0,0,1
16384,59,0.075,0.132568359375,0.105115927807,0.132,1,1,0,0,1
16384,59,0.15,0.132568359375,0.105115927807,0.132,0,0,0,0,1
16384,60,0.075,0.128540039062,0.101087607494,0.12,1,1,0,0,1
16384,60,0.15,0.128540039062,0.101087607494,0.12,0,0,0,0,1
16384,61,0.075,0.0775756835938,0.0501232520255,0.0733333333333,1,0,1,0,1
16384,61,0.15,0.0775756835938,0.0501232520255,0.0733333333333,0,0,0,0,1
16384,62,0.075,0.0830078125,0.0555553809317,0.0806666666667,1,0,0,0,1
16384,62,0.15,0.0830078125,0.0555553809317,0.0806666666667,0,0,0,0,1
16384,63,0.075,0.0890502929688,0.0615978614005,0.088,1,0,0,0,1
16384,63,0.15,0.0890502929688,0.0615978614005,0.088,0,0,0,0,1
16384,64,0.075,0.0948486328125,0.0673962012442,0.0953333333333,1,0,0,0,1
16384,64,0.15,0.0948486328125,0.0673962012442,0.0953333333333,0,0,0,0,1
16384,65,0.075,0.102111816406,0.074659384838,0.102666666667,1,0,0,0,1
16384,65,0.15,0.102111816406,0.074659384838,0.102666666667,0,0,0,0,1
16384,66,0.075,0.11962890625,0.0921764746817,0.11,1,1,0,0,1
16384,66,0.15,0.11962890625,0.0921764746817,0.11,0,0,0,0,1
16384,67,0.075,0.121459960938,0.0940075293692,0.117333333333,1,1,0,0,1
16384,67,0.15,0.121459960938,0.0940075293692,0.117333333333,0,0,0,0,1
16384,68,0.075,0.122314453125,0.0948620215567,0.124666666667,1,1,0,0,1
16384,68,0.15,0.122314453125,0.0948620215567,0.124666666667,0,0,0,0,1
16384,69,0.075,0.137023925781,0.109571494213,0.132,1,1,0,0,1
16384,69,0.15,0.137023925781,0.109571494213,0.132,0,0,0,0,1
16384,70,0.075,0.0686645507812,0.041212119213,0.066,0,0,0,0,1
16384,70,0.15,0.0686645507812,0.041212119213,0.066,0,0,0,0,1
16384,71,0.075,0.0736694335938,0.0462170020255,0.0733333333333,0,0,0,0,1
16384,71,0.15,0.0736694335938,0.0462170020255,0.0733333333333,0,0,0,0,1
16384,72,0.075,0.0851440429688,0.0576916114005,0.0806666666667,1,0,0,0,1
16384,72,0.15,0.0851440429688,0.0576916114005,0.0806666666667,0,0,0,0,1
16384,73,0.075,0.0877075195312,0.060255087963,0.088,1,0,0,0,1
16384,73,0.15,0.0877075195312,0.060255087963,0.088,0,0,0,0,1
16384,74,0.075,0.100646972656,0.073194541088,0.0953333333333,1,0,0,0,1
16384,74,0.15,0.100646972656,0.073194541088,0.0953333333333,0,0,0,0,1
16384,75,0.075,0.108581542969,0.0811291114005,0.102666666667,1,1,0,0,1
16384,75,0.15,0.108581542969,0.0811291114005,0.102666666667,0,0,0,0,1
16384,76,0.075,0.114196777344,0.0867443457755,0.11,1,1,0,0,1
16384,76,0.15,0.114196777344,0.0867443457755,0.11,0,0,0,0,1
16384,77,0.075,0.118835449219,0.0913830176505,0.117333333333,1,1,0,0,1
16384,77,0.15,0.118835449219,0.0913830176505,0.117333333333,0,0,0,0,1
16384,78,0.075,0.125305175781,0.097852744213,0.124666666667,1,1,0,0,1
16384,78,0.15,0.125305175781,0.097852744213,0.124666666667,0,0,0,0,1
16384,79,0.075,0.127502441406,0.100050009838,0.132,1,1,0,0,1
16384,79,0.15,0.127502441406,0.100050009838,0.132,0,0,0,0,1
16384,80,0.075,0.129028320312,0.101575888744,0.12,1,1,0,0,1
16384,80,0.15,0.129028320312,0.101575888744,0.12,0,0,0,0,1
16384,81,0.075,0.0819091796875,0.0544567481192,0.0733333333333,1,0,1,0,1
16384,81,0.15,0.0819091796875,0.0544567481192,0.0733333333333,0,0,0,0,1
16384,82,0.075,0.0894165039062,0.061964072338,0.0806666666667,1,0,0,0,1
16384,82,0.15,0.0894165039062,0.061964072338,0.0806666666667,0,0,0,0,1
16384,83,0.075,0.0912475585938,0.0637951270255,0.088,1,0,0,0,1
16384,83,0.15,0.0912475585938,0.0637951270255,0.088,0,0,0,0,1
16384,84,0.075,0.0946044921875,0.0671520606192,0.0953333333333,1,0,0,0,1
16384,84,0.15,0.0946044921875,0.0671520606192,0.0953333333333,0,0,0,0,1
16384,85,0.075,0.108703613281,0.081251181713,0.102666666667,1,1,0,0,1
16384,85,0.15,0.108703613281,0.081251181713,0.102666666667,0,0,0,0,1
16384,86,0.075,0.107971191406,0.080518759838,0.11,1,1,0,0,1
16384,86,0.15,0.107971191406,0.080518759838,0.11,0,0,0,0,1
16384,87,0.075,0.119689941406,0.092237509838,0.117333333333,1,1,0,0,1
16384,87,0.15,0.119689941406,0.092237509838,0.117333333333,0,0,0,0,1
16384,88,0.075,0.123596191406,0.096143759838,0.124666666667,1,1,0,0,1
16384,88,0.15,0.123596191406,0.096143759838,0.124666666667,0,0,0,0,1
16384,89,0.075,0.130615234375,0.103162802807,0.132,1,1,0,0,1
16384,89,0.15,0.130615234375,0.103162802807,0.132,0,0,0,0,1
16384,90,0.075,0.067626953125,0.0401745215567,0.066,0,0,0,0,1
16384,90,0.15,0.067626953125,0.0401745215567,0.066,0,0,0,0,1
16384,91,0.075,0.083740234375,0.0562878028067,0.0733333333333,1,0,1,0,1
